,city,description,image,link,price,bedrooms,rooms,size,type,zone
451,Alfortville (94140),Produit rare sur le secteur ! Entre le centre ville d'Alfortville et le quartier Nord. Bords de Seine à deux pas. A 15 minute,https://v.seloger.com/s/crop/341x256/visuels/0/z/f/p/0zfp8eoezyyk5ko5x5xtf1o2hyoog19om1nbby800.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/173793029.htm,670 000 €,4,5,111,Maison/Villa,Carnot-Petit Pont-Alouettes
452,Alfortville (94140),"ALFORTVILLE-VERT DE MAISONS Situé en zone pavillonnaire, pavillon agréable composé au rdc d'un séjour donnant sur terrasse av",https://v.seloger.com/s/crop/341x256/visuels/0/p/e/p/0pep9ejzpswoj45d3tan1ahje3on7502fd0sv7hmo.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/172107153.htm,525 000 €,3,4,80,Maison/Villa,Carnot-Petit Pont-Alouettes
453,Alfortville (94140),"Au nord d'Alfortville, dans un environnement résidentiel à 10 minutes de la ligne 8 du métro, venez découvrir ce pavillon de ",https://v.seloger.com/s/crop/341x256/visuels/1/l/y/3/1ly37yqagduif2bfy1qfoji8w54ogfdd14nmxava4.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173524819.htm,895 000 €,4,6,135,Maison/Villa,Juillet Zola
454,Alfortville (94140),"ALFORTVILLE L'agence brun vous propose cette jolie maison/duplex dans une résidence récente de 2014, au calme, dans le quarti",,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/170455733.htm,459 000 €,2,3,71,Maison/Villa,Juillet Zola
455,Alfortville (94140),,,https://www.selogerneuf.com/annonces/neuf/programme/alfortville-94/164113913/#?cmp=INTSL_ListToDetail,820 000 €,4,5,124,Maison/Villa neuve,Juillet Zola
456,Alfortville (94140),iad France - Mirjana DJERMANOVIC vous propose : – Maison familiale d'une superficie de 111m² environ (105m² environ Carrez) 4,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173783781.htm,670 000 €,4,5,105,Maison/Villa,Juillet Zola
457,Alfortville (94140),"Quartier des fleurs, proche des commerces et des transports: laissez vous séduire par cette demeure d'exception type loft édi",,https://www.seloger.com/annonces/achat-de-prestige/maison/alfortville-94/153265299.htm,1 445 000 €,3,7,,Maison/Villa,
458,Alfortville (94140),"En exclusivité dans votre agence NINA immobilier, à proximité des commerces, des écoles et de la gare RER D Maisons-Alfort Al",,https://www.seloger.com/annonces/achat-de-prestige/maison/alfortville-94/162117623.htm,1 445 000 €,3,7,,Maison/Villa,
459,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173593643.htm,675 000 €,4,5,110,Maison/Villa,Juillet Zola
460,Créteil,Maison 8 pièces 250 m2 Laissez vous séduire par cette sublime villa aux portes de Saint-Maur-des-Fossés. Située ? proximité d,,https://www.bellesdemeures.com/173572625/detail.htm#?cmp=INTSL_ListToDetail,1 280 000 €,7,8,250,Maison/Villa,Cimetiere
461,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/172357531.htm,420 000 €,2,1,230,Maison/Villa,Carnot-Petit Pont-Alouettes
462,Alfortville (94140),,,https://www.seloger.com/annonces/investissement/maison/alfortville-94/juillet-zola/173664237.htm,627 000 €,4,7,120,Maison/Villa,Juillet Zola
463,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/174247501.htm,345 000 €,2,3,73,Maison/Villa,Juillet Zola
464,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173509041.htm,675 000 €,4,5,110,Maison/Villa,Juillet Zola
465,Alfortville (94140),,,https://www.seloger.com/annonces/viagers/maison/alfortville-94/juillet-zola/170090227.htm,218 000 €,3,5,135,Maison/Villa en viager,Juillet Zola
466,Alfortville (94140),,,https://www.seloger.com/annonces/viagers/maison/alfortville-94/juillet-zola/170237129.htm,258 000 €,2,4,100,Maison/Villa en viager,Juillet Zola
467,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/170025621.htm,378 000 €,3,5,78,Maison/Villa,Carnot-Petit Pont-Alouettes
468,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173341165.htm,553 725 €,3,4,87,Maison/Villa,Juillet Zola
469,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/174344983.htm,574 000 €,2,3,86,Maison/Villa,Juillet Zola
470,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/169194293.htm,954 000 €,7,11,233,Maison/Villa,Juillet Zola
471,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/171004919.htm,703 000 €,4,5,144,Maison/Villa,Juillet Zola
472,Alfortville (94140),,,https://www.seloger.com/annonces/achat-de-prestige/maison/alfortville-94/carnot-petit-pont-alouettes/173991939.htm,1 601 650 €,5,7,280,Maison/Villa,Carnot-Petit Pont-Alouettes
473,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/164585179.htm,599 000 €,3,5,138,Maison/Villa,Juillet Zola
474,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/162267733.htm,720 000 €,5,6,177,Maison/Villa,Carnot-Petit Pont-Alouettes
475,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/carnot-petit-pont-alouettes/165910479.htm,720 000 €,5,7,220,Maison/Villa,Carnot-Petit Pont-Alouettes
476,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/170009101.htm,547 500 €,2,5,100,Maison/Villa,Juillet Zola
477,Alfortville (94140),,https://v.seloger.com/s/crop/341x256/visuels/1/a/3/3/1a33cvx1pdznwq4rig0pw3xttvno8hz6oy130hl9c.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173084703.htm,365 000 €,3,4,63,Maison/Villa,Juillet Zola
478,Alfortville (94140),,https://v.seloger.com/s/crop/341x256/visuels/1/n/e/c/1necmu90ugsdhdbdu9xpaco1gnn9eubthbi967vaw.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/171835129.htm,978 000 €,4,5,140,Maison/Villa,Juillet Zola
479,Alfortville (94140),,https://v.seloger.com/s/crop/341x256/visuels/1/7/e/b/17ebkeu1po1tyuylhndo2cu7nrs6070k3itwmvfr4.jpg,https://www.seloger.com/annonces/achat/maison/alfortville-94/juillet-zola/173345165.htm,525 000 €,2,3,71,Maison/Villa,Juillet Zola
480,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/126092833.htm,624 000 €,3,5,192,Maison/Villa,
481,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/173672927.htm,895 000 €,5,6,135,Maison/Villa,
482,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/173200955.htm,750 000 €,1,8,250,Maison/Villa,
483,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/172638361.htm,547 000 €,2,5,100,Maison/Villa,
484,Alfortville (94140),,,https://www.seloger.com/annonces/achat-de-prestige/maison/alfortville-94/153265299.htm,1 445 000 €,3,7,,Maison/Villa,
485,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/164269859.htm,720 000 €,5,7,200,Maison/Villa,
486,Alfortville (94140),,,https://www.seloger.com/annonces/viagers/maison/alfortville-94/169840765.htm,264 000 €,2,3,100,Maison/Villa en viager,
487,Alfortville (94140),,,https://www.seloger.com/annonces/achat/maison/alfortville-94/173586901.htm,698 500 €,4,5,100,Maison/Villa,
488,Alfortville (94140),,,https://www.seloger.com/annonces/achat-de-prestige/maison/alfortville-94/162117623.htm,1 445 000 €,3,7,,Maison/Villa,
489,Antony (92160),"L'Agence Logisvert vous propose à la vente un appartement à ANTONY. Au 4ème et dernier étage d'un immeuble standing de 2006, ",https://v.seloger.com/s/crop/341x256/visuels/1/n/4/l/1n4leiv1nz93nqdi257qajgtbe1ogo4xh0ainlmu4.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/166766439.htm,499 000 €,2,4,80,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
490,Antony (92160),"Dans une résidence de standing de 2008, bel appartement de 5 pièces d'environ 103 m². Situé au 4 -ème et dernier étage avec a",https://v.seloger.com/s/crop/341x256/visuels/1/o/6/e/1o6emzsygqreudzf9ibe9mkqvwehfhs7i0clk7d81.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/167268117.htm,535 000 €,4,5,103,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
491,Antony (92160),"Exceptionnel sur ANTONY, proche de tous les commerces et des transports RER, bus. Nous vous proposons à la vente avec une vue",https://v.seloger.com/s/crop/341x256/visuels/0/y/s/9/0ys9o6xp9uuivmcv9g0d2qankzdisrykge9g1tlhu.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/172845249.htm,479 600 €,3,4,84,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
492,Antony (92160),"EXCLUSIF ANTONY HYPER CENTRE - Idéalement situé dans une résidence très recherchée pour le calme et son cadre verdoyant, cet ",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/172983293.htm,475 000 €,2,4,82,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
493,Antony (92160),"Au calme dans une petite rue à sens unique, à proximité des transports et commerces, au sein d'une petite copropriété en pier",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/173777887.htm,265 000 €,1,2,40,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
494,Antony (92160),"A VENDRE - ANTONY à 2 pas du centre ville et du marché, dans une résidence de standing de 1999, au 2ème étage avec ascenseur,",,https://www.seloger.com/annonces/achat/appartement/antony-92/noyer-dore-pajeaud-fontaine-michalon/172570479.htm,530 400 €,2,4,84,Appartement,Noyer Doré-Pajeaud-Fontaine Michalon
495,Antony (92160),"Quartier du conservatoire, à deux pas des commerces, à 7 minutes du RER B et à 15min du centre-ville, dans une copropriété à ",,https://www.seloger.com/annonces/achat/appartement/antony-92/noyer-dore-pajeaud-fontaine-michalon/171889843.htm,449 000 €,3,4,92,Appartement,Noyer Doré-Pajeaud-Fontaine Michalon
496,Antony (92160),"CALME, VERDOYANT, BON ETAT, BALCON, LUMINEUX, SECTORISATION SCOLAIRE. Situé à proximité immédiate de la Coulée Verte, dans un",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/171016181.htm,375 000 €,3,4,76,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
497,Antony (92160),"Dans la résidence'PARC du CHÂTEAU', à proximité de toutes les commodités: Parc HELLER, école PAUL BERT, commerces, RER B Font",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/171065133.htm,292 000 €,3,4,67,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
498,Bourg-la-Reine,MAISON / APPARTEMENT DUPLEX BOURG LA REINE 92340 CENTRE GARE RER B APPARTEMENT / MAISON 175 M² 3 CHAMBRES 200 M² JARDIN TERRA,,https://www.seloger.com/173429167/detail.htm,1 078 000 €,3,7,175,Appartement,La Faiencerie-Le Clos Saint Cyr
499,Antony (92160),"A VENDRE : Antony Coulée verte : au sein d'une petite copropriété au calme avec gardienne, bel appartement de 63 m² rénové en",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/172108135.htm,338 000 €,2,3,63,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
500,Antony (92160),Un appartement de deux pièces au 3ème étage sans ascenseur Très fonctionnel et bien éclairé à 2 pas du RER dans une petite co,,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/173152465.htm,198 000 €,1,2,26,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
501,Antony (92160),"EXCLUSIVITÉ ORPI, CALME, ARBORE, SANS AUCUN VIS A VIS, BEAUCOUP DE LUMIÈRE, CAVE ET PARKING EXTÉRIEUR. Dans un écrin de verdu",,https://www.seloger.com/annonces/achat/appartement/antony-92/noyer-dore-pajeaud-fontaine-michalon/172927493.htm,277 000 €,2,4,67,Appartement,Noyer Doré-Pajeaud-Fontaine Michalon
502,Antony (92160),"Centre ville, 4 min RER antony centre, 2 balcons, Lumineux, Box double. Dans une résidence de 1991 aux pieds des commerces et",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/171673545.htm,629 000 €,3,4,87,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
503,Antony (92160),EXCLUSIVITE PARC HELLER : Appartement 5 pièces d'environ 100 m² au 2ème étage d'une copropriété gardiennée située en bordure ,,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/172705557.htm,515 000 €,4,6,100,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
504,Antony (92160),"à 5' du RER Antony centre, à 2 pas des commerces et 6' des écoles, appartement de 88.12 m² situé en étage avec ascenseur d'un",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/171568021.htm,549 000 €,2,3,88,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
505,Antony (92160),"A 13' du RER Antony, 10' du RER Fontaine Michalon, 8' de l'école et 5' des commerces, au calme, situé dans une résidence stan",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/171673541.htm,398 000 €,2,3,65,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
506,Antony (92160),"plein centre ville,dans immeuble grand standing 2015, au 1er étage avec ascenseur, appartement 3 pièces de 68,10 m² entièreme",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/172437419.htm,561 000 €,2,3,68,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
507,Antony (92160),"3' RER PARC DE SCEAUX, résidence Lafontaine , au calme, 2' école, crèche, collège et commerces, beau 3 pièces de 70 m² compre",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/171620867.htm,335 000 €,2,4,70,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
508,Antony (92160),ANTONY - rue Nicolas Copernic - Appartement 5 pièces de 100 m² Carrez au 4ème et dernier étage avec ascenseur d'une résidence,,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173602255.htm,610 000 €,4,5,100,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
509,Antony (92160),"92160 ANTONY. LES RABATS. Rue des Aurores . Dans une Résidente Très Bien tenue au Calme, En Étage, Beau 3 Pièces de 62m2 Sans",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173407913.htm,260 000 €,2,3,62,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
510,Antony (92160),"Orpi Antony Immo vous propose en EXCLUSIVITE à ANTONY CENTRE, 5' du RER, en face du marché, dans un immeuble de 1994, en DERN",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/171773789.htm,429 000 €,3,4,71,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
511,Bourg-la-Reine,Appartement de standing au calme et baigné de verdure. Venez profiter de ce bien qui bénéficie d'une situation privilégiée. A,,https://www.seloger.com/172372591/detail.htm,730 000 €,4,6,116,Appartement,
512,Antony (92160),"ORPI ANTONY IMMO vous propose à Antony, à 15' du RER Antony centre et 5' des commerces, dans un secteur pavillonnaire au calm",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173552881.htm,280 000 €,1,2,48,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
513,Antony (92160),"A 450 m du RER Parc de Sceaux a pied, 1'des commerces, école et collège, au calme, situé dans une résidence arborée de 1960: ",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/172983621.htm,260 000 €,2,3,60,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
514,Antony (92160),"EN EXCLUSIVITÉ ERA MASSY vous propose sur la ville d'Antony dans un quartier résidentiel en plein renouveau, au 3ème étage (s",,https://www.seloger.com/annonces/achat/appartement/antony-92/noyer-dore-pajeaud-fontaine-michalon/171538321.htm,237 000 €,3,4,70,Appartement,Noyer Doré-Pajeaud-Fontaine Michalon
515,Antony (92160),"Laforêt Antony Marché vous propose à 8 min du RER B Antony, centre ville proche du marché, dans une petite copropriété année ",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173097361.htm,430 000 €,2,3,70,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
516,Antony (92160),"8'RER Antony centre, 7'des écoles et deux pas des commerces, situé dans une résidence avec un grand parc, au calme, au 7ème é",https://v.seloger.com/s/crop/341x256/visuels/0/5/4/2/05425nhrn26dfzkdx98duisvynpw3gt29femskmps.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/172126907.htm,565 000 €,3,4,93,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
517,Antony (92160),"Laforêt Antony Marché vous propose à 8 min du RER B Antony, centre ville proche du marché, dans une petite copropriété année ",https://v.seloger.com/s/crop/341x256/visuels/0/n/5/w/0n5wpjqhx18xdf2gsf1rqhjywu2i9ghsood2vk9hc.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173097361.htm,430 000 €,2,3,70,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
518,Antony (92160),"ORPI ANTONY IMMO vous propose , à 10' du RER B Antony centre et 500 m du RER B Fontaine Michalon, Franprix en bas de l'immeub",https://v.seloger.com/s/crop/341x256/visuels/1/a/0/r/1a0rjft65etf98iwz6ddp24rx1yiwhj9hx0039nuo.jpg,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173920639.htm,350 000 €,3,4,75,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
519,Antony (92160),"Spacieux 3 pièces au deuxième étage dans une petite résidence. Cet appartement traversant se compose d'une entrée, grand séjo",,https://www.seloger.com/annonces/achat/appartement/antony-92/guillebaud-beauv-vallon-les-rabats-antonypole/173922967.htm,410 000 €,2,3,85,Appartement,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
520,Antony (92160),"Antony - proche du Parc Heller et du RER B Fontaine Michalon, dans une agréable résidence bénéficiant de nombreux espaces ver",,https://www.seloger.com/annonces/achat/appartement/antony-92/noyer-dore-pajeaud-fontaine-michalon/172375465.htm,319 000 €,4,5,85,Appartement,Noyer Doré-Pajeaud-Fontaine Michalon
521,Antony (92160),"Hyper centre, au calme, à 2' du RER ANTONY, des commerces, 6' de l'école, situé dans une résidence de 1980 bien entretenue, t",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/173552879.htm,598 000 €,3,4,90,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
522,Antony (92160),"A 5' du RER Parc de Sceaux, 1' des commerces, école, crèche et collège, situé dans une résidence arborée, bel appartement de ",,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/173154147.htm,450 000 €,3,5,100,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
523,Antony (92160),"APPARTEMENT/MAISON DE VILLE, TRES BON ETAT, CALME, LUMINEUX, SECTORISATION RECHERCHEE. Poussez la porte de cette charmante ma",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/169511539.htm,650 000 €,4,5,104,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
524,Antony (92160),"Idéalement situé dans une impasse calme proche de toutes commodités, des écoles, des transports, de la coulée verte et proche",,https://www.seloger.com/annonces/achat/appartement/antony-92/bois-de-verrieres-coulee-verte-parc-heller/173636293.htm,379 000 €,3,4,64,Appartement,Bois de Verrières-Coulée Verte-Parc Heller
525,Bourg-la-Reine,"Coup de coeur assuré ! Idéalement situé en coeur de ville de Bourg-La-Reine, venez découvrir cet appartement à la décoration ",,https://www.seloger.com/172568507/detail.htm,580 000 €,3,4,84,Appartement,
526,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/157879063/#?cmp=INTSL_ListToDetail,683 000 €,,4,87,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
527,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/157879065/#?cmp=INTSL_ListToDetail,958 000 €,,5,120,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
528,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/157477033/#?cmp=INTSL_ListToDetail,460 000 €,,3,67,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
529,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/162179979/#?cmp=INTSL_ListToDetail,355 000 €,,3,58,Appartement neuf,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
530,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/162179965/#?cmp=INTSL_ListToDetail,310 000 €,,2,49,Appartement neuf,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
531,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/162179985/#?cmp=INTSL_ListToDetail,455 000 €,,4,80,Appartement neuf,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
532,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/162179989/#?cmp=INTSL_ListToDetail,589 000 €,,5,101,Appartement neuf,Guillebaud-Beauv Vallon-Les Rabats-Antonypole
533,Antony (92160),"L'agence LAFORET ANTONY MARCHÉ vous propose, à 7 min du RER B Parc de Sceaux, des commerces, des écoles et du parc de Sceaux,",,https://www.seloger.com/annonces/achat/appartement/antony-92/172445775.htm,450 000 €,3,5,96,Appartement,
534,Antony (92160),"L'agence LAFORÊT ANTONY Marché vous propose, à 3 min du RER B Fontaine Michalon et à 10 min du RER B Antony, à proximité immé",,https://www.seloger.com/annonces/achat/appartement/antony-92/173200435.htm,283 000 €,1,3,57,Appartement,
535,Antony (92160),A 3 MIN DU RER ANTONY CENTRE SITUE AU 4EME ET DERNIER ETAGE D UNE RESIDENCE RECENTE DE 1990 BEL APPARTEMENT DE 115.42M² HABIT,,https://www.seloger.com/annonces/achat/appartement/antony-92/170118857.htm,842 000 €,4,5,115,Appartement,
536,Antony (92160),"Centre ville dans petite copropriété en meulière bien entretenue, tout le charme de l'ancien pour cet appartement de 59 m2 au",,https://www.seloger.com/annonces/achat/appartement/antony-92/172303981.htm,315 000 €,2,3,59,Appartement,
537,Antony (92160),"ANTONY CROIX DE BERNY, DANS UNE RESIDENCE DE BON STANTING CONSTRUITE EN 2000, AU 1ER ETAGE AVEC ASCENSEUR, A 3 MINUTES DU RER",,https://www.seloger.com/annonces/achat/appartement/antony-92/172934943.htm,550 000 €,2,3,83,Appartement,
538,L'Haÿ-les-Roses,"Votre agence L'ETUDE DU PATRIMOINE vous propose en exclusivité, au sein du quartier très recherché du Petit Robinson, un appa",,https://www.seloger.com/174144629/detail.htm,314 000 €,2,4,"88,18",Appartement,Petit Robinson
539,Antony (92160),EXCLUSIVITE DANS UNE RESIDENCE RECENTE EN PIERRE DE TAILLE FRANCO SUISSE APPARTEMENT DE 74.46M² LOI CARREZ SITUE AU 3EME ETAG,,https://www.seloger.com/annonces/achat/appartement/antony-92/169763527.htm,486 000 €,2,3,74,Appartement,
540,Antony (92160),"HYPER CENTRE, PLACE DE L'ÉGLISE SAINT SATURNIN, BEL APPARTEMENT DUPLEX DE 64 M² UTILES ET 47 M² HABITABLES COMPRENANT: Entrée",,https://www.seloger.com/annonces/achat/appartement/antony-92/169724197.htm,374 000 €,1,2,47,Appartement,
541,Antony (92160),"CENTRE VILLE CROIX DE BERNY, au calme grand appartement familial en rez-de-jardin, ACCES PMR, dans une résidence de standing ",,https://www.seloger.com/annonces/achat/appartement/antony-92/174252779.htm,860 000 €,4,5,130,Appartement,
542,Antony (92160),"EXCLUSIVITE ENTRE CENTRE VILLE ET COULEE VERTE, 1 ER ETAGE, BEL APPARTEMENT DE 56 M² HABITABLES AVEC BALCON-TERRASSE DE 11 M²",,https://www.seloger.com/annonces/achat/appartement/antony-92/170308703.htm,335 000 €,2,3,56,Appartement,
543,Antony (92160),,https://v.seloger.com/s/crop/341x256/visuels/1/v/t/x/1vtxahk00m04nz9kjaez1hewllthjgtoqcn4iyp8g.jpg,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/169817275/#?cmp=INTSL_ListToDetail,329 000 €,1,2,46,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
544,Antony (92160),,https://v.seloger.com/s/crop/341x256/visuels/1/v/t/x/1vtxahk00m04nz9kjaez1hewllthjgtoqcn4iyp8g.jpg,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/171233807/#?cmp=INTSL_ListToDetail,557 000 €,3,4,87,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
545,Antony (92160),,https://v.seloger.com/s/crop/341x256/visuels/1/w/x/t/1wxt93l8i749ex96ngfbtvzoxd7j7r8gnzmb4ab3z.jpg,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/166505579/#?cmp=INTSL_ListToDetail,675 000 €,3,4,83,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
546,Antony (92160),,,https://www.selogerneuf.com/annonces/neuf/programme/antony-92/166728479/#?cmp=INTSL_ListToDetail,496 000 €,2,3,67,Appartement neuf,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
547,Antony (92160),ANTONY - 3 PIÈCES - PRIMO vous propose ce bel appartement T3 situé dans le quartier La Fontaine à Antony. Dans une belle copr,,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/172630955.htm,290 000 €,2,3,66,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
548,Antony (92160),APPARTEMENT 5 PIÈCES AU CALME En vente : dans la ville d'ANTONY (92160) venez découvrir cet appartement de 5 pièces au calme ,,https://www.seloger.com/annonces/achat/appartement/antony-92/la-fontaine-parc-des-sceaux-croix-de-berny-centre-ville/174150661.htm,360 000 €,3,5,94,Appartement,La Fontaine-Parc des Sceaux-Croix de Berny-Centre Ville
